,date,year,week,cyclostat_level_Lugano,cyclostat_release_Lugano,cyclostat_inflow_Lugano,cyclostat_level_Lugano_1w,cyclostat_level_Lugano_4w,cyclostat_level_Lugano_8w,cyclostat_level_Lugano_12w,cyclostat_level_Lugano_16w,cyclostat_level_Lugano_24w,cyclostat_release_Lugano_1w,cyclostat_release_Lugano_4w,cyclostat_release_Lugano_8w,cyclostat_release_Lugano_12w,cyclostat_release_Lugano_16w,cyclostat_release_Lugano_24w,cyclostat_inflow_Lugano_1w,cyclostat_inflow_Lugano_4w,cyclostat_inflow_Lugano_8w,cyclostat_inflow_Lugano_12w,cyclostat_inflow_Lugano_16w,cyclostat_inflow_Lugano_24w,cyclostat_level_Maggiore,cyclostat_release_Maggiore,cyclostat_inflow_Maggiore,cyclostat_level_Maggiore_1w,cyclostat_level_Maggiore_4w,cyclostat_level_Maggiore_8w,cyclostat_level_Maggiore_12w,cyclostat_level_Maggiore_16w,cyclostat_level_Maggiore_24w,cyclostat_release_Maggiore_1w,cyclostat_release_Maggiore_4w,cyclostat_release_Maggiore_8w,cyclostat_release_Maggiore_12w,cyclostat_release_Maggiore_16w,cyclostat_release_Maggiore_24w,cyclostat_inflow_Maggiore_1w,cyclostat_inflow_Maggiore_4w,cyclostat_inflow_Maggiore_8w,cyclostat_inflow_Maggiore_12w,cyclostat_inflow_Maggiore_16w,cyclostat_inflow_Maggiore_24w
655,2014-05-17,2014,20,-0.00934375000002774,-12.829068033854156,-12.64335839843988,0.03378348214286575,0.012597321428586383,0.06480104166666933,0.12088554258241839,0.14861746323529534,0.09768443452381007,-8.69837547278026,-1.9554297302827357,7.683306511794533,16.400532224177734,20.018937654827557,13.986073702160498,-14.396629286025284,-3.6497585373265125,6.104760573743228,14.816976153512162,18.414547278025754,13.397772367862663,-0.1451093750000001,-129.51210937500002,-72.0672629499424,-0.11105468750000003,0.18297454999999996,0.3267527261904762,0.3764586181318682,0.4280904663865546,0.4055002056349206,-59.3852213541019,64.91634002978782,138.47096767527896,168.888654132336,170.05038624825693,111.83050882935919,-95.72874745835583,30.908299412241387,114.29746738289373,150.5012078239062,160.43647928397908,104.8578992902186
656,2014-05-25,2014,21,-0.0390625,0.8833863715277772,0.36693671875216083,-0.02420312500001387,-0.004011607142842877,0.05114330357143773,0.0949071771978057,0.127615257352943,0.09331093452381083,-5.9728408311631895,-3.822256994667657,5.729224896660055,13.262574606990235,18.420288206298142,14.126128858410492,-6.138210839843859,-3.541949144965389,4.762580275849107,11.222975534188018,16.917547737584727,13.784612371334852,0.09207500000000002,20.38093749999996,79.14223039706644,-0.02651718750000004,0.10356812499999997,0.27509836111111113,0.352315348901099,0.4073117899159664,0.40542920563492063,-54.56558593750003,36.98859895835924,123.25734168321544,148.22480797848982,166.10955904237457,115.64112757935919,3.537483723562019,11.045508450035708,104.18358908163147,134.44684146159528,155.02958047437758,113.45899757968623
657,2014-06-02,2014,23,-0.017546874999993634,11.16637358940972,7.637890516493048,-0.028304687499996817,0.001226517857151066,0.041551289682546316,0.07369615384615932,0.11326376050420309,0.09436405952380937,6.024879980468748,-1.243062849702381,4.606426056478728,11.31878857433799,17.518499513086482,14.907479902681327,4.002413617622604,-1.8014550868055799,2.320162174479044,9.489777036830255,16.1536107345282,14.99892829060573,0.025291666666666712,27.93851996527775,-40.92761885441803,0.058683333333333365,0.02305145833333333,0.21627660185185188,0.31733778479853486,0.36138882072829137,0.39886387230158726,24.159728732638854,10.527052951414783,90.86092723491298,132.9408205032914,157.6441778638615,123.49501004464804,19.107305771324206,-13.337459380339135,62.60054991904714,115.84426284475019,143.95606234529436,118.38351490375764
658,2014-06-10,2014,24,-0.048482142857153576,3.1329725942460307,-2.5065363343287714,-0.033014508928573605,-0.007504910714283141,0.010215773809527996,0.05142348901098943,0.0943475315126066,0.09598852380952394,7.149673091827875,-0.44280367807539844,2.0002256734319896,8.784263342538537,14.91778984849148,16.014755776937278,2.5656770910821383,-4.658993534226826,-0.9613868086560823,6.64933137996972,13.390601199594244,15.15144701518395,-0.0072023809523806825,-94.8241443452381,-117.0970219633981,0.009044642857143015,-0.022389017857142802,0.16812911507936512,0.2758991401098902,0.32411772478991596,0.3884526520634921,-33.442812189980174,-33.05502591763284,43.42505008544208,111.15550170750384,135.09707746120043,127.32421614583853,-79.01232040890807,-54.06798106749227,23.10411150832458,91.32283120450235,120.84043837421918,116.03529435723839
659,2014-06-18,2014,25,-0.06118749999995998,1.4025621527777794,3.819717361111831,-0.05483482142855678,-0.035124553571426985,-0.011476934523797253,0.032071565934070526,0.0826607668067254,0.08923888095238226,2.267767373511905,0.7512453348214301,0.7564606729497364,6.595004101085546,13.517189036604226,15.673366769992834,0.6565905133915297,-0.6650700272823222,-0.9923093805115882,4.943142571209024,11.87874695633449,15.17788429097772,-0.058879166666666594,-34.746180555555554,8.297985801229459,-0.03304077380952364,-0.018764851190476127,0.10735087433862438,0.23015843498168495,0.2908968914565827,0.3575831996825397,-64.78516245039683,-42.15259536210319,27.03675919038035,89.6144493570765,124.37068448734423,122.43172606647344,-54.399518081084324,-28.530337513892526,9.328563604631857,73.69944475588639,110.93713394654475,114.46727128352552
660,2014-06-26,2014,26,0.0021499999999718966,-0.36678697916666536,5.922579340277446,-0.029518749999994043,-0.03282580357142706,-0.01612495039681663,0.02578640109890802,0.06521922268907876,0.09568388095238106,0.517887586805557,3.2437015457589284,-0.4195737351190469,5.146011186708258,11.044034779302347,16.705847002631725,4.8711483506946385,3.048117520461143,-0.3151216490303768,4.441297951245808,9.457196048705754,16.86066808611652,0.09582083333333336,-17.169479166918393,9.522110012004134,0.01847083333333338,0.029421190476190563,0.06365239748677251,0.19468586172161176,0.2726547345938376,0.349388533015873,-25.957829861236974,-19.684069320486866,7.349078965484655,76.19344546511573,106.36007174223138,131.2517156497967,8.910047906616796,-12.21246292150322,-9.441889194933777,61.34213513308465,94.56496435271504,123.81023031230563
661,2014-07-04,2014,27,0.13133928571426168,6.585413318452378,16.06544804067621,0.06674464285711679,0.0012545535714252765,0.0033280257936528163,0.030598557692310527,0.05775703781512889,0.10709245238095036,3.1093131696428564,4.384106935143849,0.5043163153108464,4.016307353432159,9.288141914864907,17.388742994695214,10.994013690476827,6.187819784845952,1.588214774856535,3.3986667675421622,8.627547640384122,18.049704951195885,0.2907738095238095,132.18555307539685,165.82329678918683,0.19329732142857142,0.06916095238095246,0.04841893187830691,0.17438480860805863,0.2615237822128852,0.3516694853968254,57.50803695423923,2.6768537945925117,4.231223751639858,61.78416108630014,100.80449503238076,139.57678062995544,87.67270340059548,5.123750356920857,-0.015658473630373412,48.457793839265115,92.50128162475146,134.1776987528667
662,2014-07-12,2014,28,0.3267500000000041,23.126456814236107,36.46217730034655,0.22904464285713289,0.07011392857142482,0.040169692460318,0.03776875000000228,0.06279747899159649,0.12652995238095172,14.855935066344243,6.776123580109126,3.1704029906580673,3.7499751051682697,8.526062868194154,18.457314448688273,26.26381267051138,11.952677141616654,4.330550485697545,4.124418520346715,8.747719410706965,19.296638306230665,0.18458333333333354,192.21753472222218,178.48267999166296,0.23767857142857152,0.10101928571428583,0.04448374669312175,0.15580468040293047,0.24111691946778718,0.3427278187301588,162.20154389880952,35.5326567459814,11.912477609664544,51.02406760339414,101.02993825133501,147.33329451884433,172.1529883904249,49.00581012613706,10.19846302851356,43.8510058591542,91.1366398972126,140.6815643558766
663,2014-07-20,2014,29,0.23091249999998809,17.755643749999994,-2.491003298609204,0.2788312499999961,0.12599285714285316,0.0572810019841212,0.04521995192308081,0.06518130252100839,0.12205478571428557,20.44105028211805,9.70065781125992,5.650772619736551,4.146836381543803,7.813869424566701,16.160318469742062,16.985587000868676,11.955783748760567,5.848205694031043,3.617570535237439,7.071767929906372,15.132980534846283,0.20391666666666675,29.217795138888903,55.99135492901911,0.19425000000000014,0.1432430952380953,0.07569670965608472,0.13394250091575097,0.2215973116246499,0.3241567076190477,110.71766493055554,60.3410446428068,13.965380773230399,44.598633575616354,88.31995561244612,125.84228410217766,117.23701746034104,83.6234855046205,29.68530601693449,37.98280878181229,80.46542491461156,122.66620659719987
664,2014-07-28,2014,31,0.10885937500000864,10.258703125000004,13.17216959635381,0.16988593749999836,0.16000223214284687,0.0704146825396808,0.05021050824176253,0.06665202205882746,0.11369016071428632,14.007173437499999,11.471886005704365,8.216080526275903,4.150004107047466,7.3308448491115215,15.44824951488095,5.340583148872303,13.826274195808963,8.716597693452565,4.644053599807228,7.114450882644876,14.62723016245045,0.42369791666666645,37.32274305555558,132.46734212533875,0.3138072916666666,0.2397585119047619,0.13889751984126988,0.12891102335164836,0.21375811344537815,0.3232921242857143,33.27026909722224,74.75482936502902,32.502586598847685,35.1604105139558,81.26225982579814,123.84019382439989,94.22934852717893,108.45735676944237,52.41137324752128,34.44520546775413,78.24779003325342,121.12251987580179
665,2014-08-05,2014,32,0.3006785714285911,66.91675086805554,74.37307589285325,0.20476897321429988,0.21970794642857072,0.10816369047619093,0.07670405219780517,0.08029304096638992,0.11666016071428657,38.58772699652778,24.928593575148806,15.5531210258901,9.430492415006865,10.015855891288808,17.065048294642857,43.77262274460353,27.516373506324122,16.939502046130464,10.446950189588708,9.747005145234855,16.777160415426422,0.8284523809523809,376.6569568452381,406.6053076859158,0.6260751488095238,0.38628482142857146,0.22071722883597888,0.15972466804029306,0.22986192997198884,0.32419093380952385,206.98984995039683,153.52011656746032,72.0888109705408,51.8073879635895,84.62406611081212,132.0324720982094,269.5363249056273,187.8739963042247,88.796159612949,59.492750651481785,82.55870615543432,131.49384460963853
666,2014-08-13,2014,33,0.2457625000000121,44.72076840277778,55.32898949653032,0.2732205357143016,0.2425925892857208,0.13742028769841377,0.0959800137362663,0.08101215861344879,0.11556691071428758,55.81875963541666,32.55566459201388,19.281387116264327,12.937345620135073,11.08244367723652,16.960077555059524,64.85103269469178,35.36908179749495,22.238513043912384,13.796783542954314,11.41180426186091,17.21173496490569,0.787375,301.005295138889,429.0371981726969,0.8079136904761905,0.4856050595238095,0.3053931547619048,0.20336889880952386,0.25111192997198883,0.33062968380952384,338.83112599206356,187.28406498015875,102.42956376760873,65.49346835888865,82.7950393542762,132.53362140376495,417.82125292930635,240.51677658092672,141.01447261596178,85.83749001304558,93.77436935776325,137.6205891147512
667,2014-08-21,2014,34,0.3699374999999918,37.73747881944445,30.396181249999685,0.30785000000000196,0.2512300892857183,0.1839113591269855,0.1185205357142842,0.09488807773109731,0.12486491071428646,41.22912361111111,35.47786899305555,23.126332252397486,16.191588830223598,12.561327892667482,17.461065669642856,42.862585373265006,34.15588258742557,25.894370553282208,17.377251344770496,12.95875489375434,17.246732635044577,0.751125,402.1715798611111,195.5915731503839,0.76925,0.5989133928571428,0.38965175264550267,0.26707082188644693,0.2665825182072829,0.3404396838095238,351.58843750000005,229.27487400793652,157.65131090164752,95.60346168152826,99.8199300814004,142.7163845982094,312.3143856615404,243.9385552126709,175.75764985082643,110.06685963744198,97.49870207634677,138.37808559789875
668,2014-08-29,2014,35,0.2721607142857465,23.91708903769841,13.111362351189664,0.32104910714286916,0.25947973214287,0.2209500496031751,0.14017472527472835,0.10831034663866201,0.1238050892857177,30.82728392857143,36.71015805059524,25.627946350722,19.0182162972661,13.36718473644666,16.75067581535218,21.753771800594674,37.27635571738534,26.926775552179745,19.358383710126613,13.74013563459217,15.887629338293523,0.4670833333333333,46.71318204365082,43.321436018171596,0.6091041666666667,0.6515467261904762,0.44809203042328044,0.31416256868131864,0.2652870010504202,0.34288551714285714,224.44238095238097,232.77395138888886,166.7023511904482,109.15925332911677,93.15484415119496,133.02447437995542,119.45650458427775,241.4045714305014,179.64914431937555,118.94291340422,89.54959918282188,128.59698331434126
669,2014-09-06,2014,36,0.12226562500001137,6.644518012152776,1.1616621093734487,0.19721316964287894,0.2621609821428706,0.23429623015873505,0.15258458104396,0.11807523634454288,0.1183678571428618,15.280803524925593,35.98732102802579,26.406980238646383,19.46138026962187,13.859779745127218,15.559032855282739,7.136512230281556,34.874254219989275,26.39778474874597,19.419516432482098,13.87109103951449,14.727316983382702,0.39333593749999995,-20.09843749999999,-74.09204528463948,0.4302096354166666,0.6454743303571429,0.48114926421957677,0.33733648695054946,0.26325529149159665,0.33941895464285715,13.307372271825415,221.28971527777782,166.3769113756614,106.04545525219372,82.54633312178319,123.15532259424116,-15.385304633233943,200.09269394850577,170.3586826197485,107.15566142870415,80.42728944269861,117.59706537637295
670,2014-09-14,2014,37,0.0848999999999478,0.07712274305555766,-3.07090668402423,0.10358281249997958,0.21900526785714192,0.22913630952381128,0.16046510989010934,0.12335317752100938,0.11212135714285751,3.360820377604167,22.61939540302579,25.68383684138007,18.608360973748475,13.915394216123946,14.118845740699406,-0.9546222873253907,19.38545770461378,24.27152311266814,18.595762801673075,12.99744029911439,13.227710427827404,0.24045833333333338,-104.49630208333335,-167.81654579844582,0.31689713541666664,0.5278755208333332,0.47555865575396833,0.3538877690018315,0.26445872286414573,0.3277772879761905,-62.29736979166667,125.05906349206353,140.07892746913583,95.85816124845438,69.15912417570476,111.4400705109078,-120.95429554154265,85.20832325163346,133.28758899890042,97.39497474070203,65.46422283853312,102.8171399700422
671,2014-09-22,2014,39,0.04470312500001228,3.757939561631945,-2.552834092883751,0.06480156249998004,0.17879339285714196,0.19779776785714553,0.16763320741758364,0.1214586134453772,0.10629398214285857,1.9175311523437513,14.426829634796627,23.5317793688685,18.656435355855084,14.405136714555612,13.074646031498016,-2.8118703884539906,7.809092986730962,19.936521846753664,18.592201435630383,13.79726771562774,12.08559018911202,0.05609375,-24.952604166666703,-105.18124727755776,0.1482760416666667,0.38161927083333336,0.4612820353835978,0.35875670215201466,0.2722877669817927,0.3085910379761905,-64.72445312500003,59.86748363095239,115.94891203703703,101.23289510834448,67.05946118550106,100.63046634424114,-136.4988965380018,-21.63536583841751,101.7693748578759,98.31157279345896,66.30004546731026,89.1138096936104
672,2014-09-30,2014,40,-0.03183928571428396,-0.7329201388888862,-4.188676835315295,0.006431919642864159,0.0984380357142868,0.16860312500000418,0.16989076236263564,0.12013534663865624,0.10166612500000383,1.5125097113715293,6.732749843129961,21.477494492325285,18.492167487265338,15.116674826024155,12.306524389632937,-3.370755464099523,0.8921213696679672,19.747891453786323,17.976171112828297,14.294601925223303,11.420180739707439,-0.09869047619047622,-56.52893105158731,-127.25774275856736,-0.02129836309523811,0.21165617559523806,0.427659019510582,0.35569429372710626,0.27501829044117654,0.28236484750000007,-40.740767609127005,-31.872618551587305,106.42149801587301,99.55729891634202,71.3525893221724,92.0771662450348,-116.21949501806256,-86.20522902020777,81.4083640036996,87.88420905809,63.05354665503819,77.21681457893064
673,2014-10-08,2014,41,-0.08519999999998618,-4.555162847222226,-4.146629166668099,-0.05851964285713507,0.02696589285714026,0.14704097222222698,0.1631715315934081,0.11742137605042177,0.09550687500000322,-2.644041493055556,1.0382994661458333,19.831509384300592,18.169984728184144,14.796760166097686,11.273455349702383,-4.167653000991697,-2.559476933903585,17.823580480117222,17.201616612294025,14.029098049610345,10.06952943588777,-0.4041666666666667,-87.09024305555556,-65.35017377811786,-0.25142857142857145,0.03740617559523809,0.3356740658068783,0.31723371680402934,0.24582760416666669,0.24401068083333335,-71.80958705357143,-58.633303571428584,92.59783289241624,94.17877861721612,65.03075517184561,75.81330652281258,-96.30395826834261,-107.93955097946566,59.428640014426655,82.12480261269599,54.55399346826265,61.27001828345229
674,2014-10-16,2014,42,0.024987500000008822,18.398740885416665,25.69021883680569,-0.030106249999988677,0.007510267857139752,0.1164086309523845,0.15499062500000405,0.11992339810924545,0.08716487500000313,6.921789019097219,3.389144040798611,14.440619386229608,19.078702233335243,15.222193536451035,10.94585394345238,10.771794835068796,2.3462344115828633,12.414374140556381,17.941983596611678,15.090999715511092,10.016042008804503,0.29236666666666666,176.01373263913547,478.6576438711023,-0.055900000000000005,0.01721232142857143,0.27610898644179893,0.3173562442765568,0.26153789828431373,0.23866034750000004,44.461744791789954,-19.410869543601486,70.3041413139604,97.55017704519602,73.74106179971959,69.569905828378,206.65373504649222,2.6103868516827107,67.43445514611406,106.1889831574587,85.11783245211679,70.8814870889722
675,2014-10-24,2014,43,-0.03246428571424076,-2.5274639136904753,-4.457870535715362,-0.0037383928571159686,-0.015962589285697958,0.08549454365080085,0.12735875686813905,0.12086562500000501,0.0805044285714348,7.935638485863095,2.8682267094494045,9.190815795510913,17.105323715802427,14.889226683043008,10.340897500620038,10.616174150545165,2.068841641244637,5.771389692529084,14.794287609222298,14.976215350723646,9.673806367063433,0.19550000000000012,123.71405009920636,40.456992052445514,0.2439333333333334,0.008220654761904778,0.2103450975529101,0.3181959878663004,0.2734615677521009,0.22695534750000002,149.86389136917091,26.23120089290645,50.605114087328985,92.28067822804094,86.5962497082163,70.00853033234624,259.55731796177395,44.265094421860965,24.258876688308337,95.57162254674967,94.38571562951934,67.20865009369145
676,2014-11-01,2014,44,-0.052187500000002274,-4.1338480902777786,-10.930215494792481,-0.042325892857121516,-0.03534071428570087,0.03859176587302374,0.10558183379121672,0.12139503676470842,0.07665764285714886,-3.330656001984127,1.2898691790674597,4.538446138875109,15.421516651165673,14.563555492275034,9.766842669270831,-7.694043015253921,0.39336536086289087,1.1795678319966205,14.145117440285125,14.108572241552803,9.243482156993872,0.2096458333333333,-87.26940104198223,-106.08281016962488,0.2025729166666667,0.03893107142857144,0.15018074570105822,0.3186366929945054,0.289257155987395,0.21577689583333334,18.222324528612063,13.767841517843346,-3.7772171241258325,83.32012467566622,83.5066485031324,60.11696857638124,-32.81290905858968,44.084781843447544,-9.260499236137077,83.10437907762318,87.65743351358674,55.827090278582666
677,2014-11-09,2014,45,0.2658999999999878,47.81625659722223,86.9031892361136,0.10685624999999277,0.024207142857153485,0.03789613095238388,0.11766188186813818,0.1369097426470623,0.0890431428571469,21.841204253472224,10.999704526289682,7.193909201044423,18.310559225951998,17.397852173239087,11.748676818576389,37.98648687066056,18.61173857514867,9.378659708099281,19.816734335651265,18.872137529543163,12.762192917410657,0.9942666666666666,466.1739756944444,839.455363618454,0.60195625,0.2575225,0.2087566716269841,0.36252659684065935,0.34210691088935574,0.2384325625,189.45228732623107,118.3084228670497,42.829537725962346,116.30868103250386,111.93861643615374,72.35407760415902,366.6862767244146,237.42740311885183,79.19882605278319,137.48807303863208,136.47703666690734,86.16581601142258
678,2014-11-17,2014,47,0.8409062499999891,124.445767578125,188.23595128037877,0.5534031249999884,0.20942839285714854,0.11774508928571474,0.1592178571428611,0.17864897584034037,0.12287239285714577,86.13101208767361,36.799890611359125,20.282936930596893,22.73586820364965,24.330814188513948,16.761240452256942,137.5695702582462,57.08825466455804,30.16469183821098,28.57541705776861,28.999814190702143,19.820384732514707,2.2143281249999998,1251.021484375,1666.2442447719686,1.604297395833333,0.7812214583333332,0.4110891369047619,0.46913242330586075,0.4552571647408964,0.3182056875,858.5977300347222,385.9307683531608,184.06508460096234,183.5674908424855,177.7524947478951,117.47148697915901,1252.8498041952114,583.7462868288692,272.5695249479619,234.38337589140536,224.73709243060034,149.35336234340662
679,2014-11-25,2014,48,0.9271785714286125,117.249109375,55.925034598215035,0.8840424107143008,0.38986660714286925,0.21133159722223305,0.2116344780219842,0.21396830357143498,0.1568831071428599,120.8474384765625,56.56996430927579,33.302046556368495,28.314971355359052,29.867440809735353,21.633912143725198,122.0804929392969,63.13521781683992,36.71979642512646,28.621266680975133,30.144688149400288,22.703382123387737,1.9232738095238098,1132.7541790674602,561.0143547735192,2.0688009672619048,1.107402886904762,0.5980686342592593,0.5565092548076923,0.557533075105042,0.3982166398809524,1191.8878317212302,577.2788576388257,321.53736028438385,247.54817422160642,233.0781797093797,162.3519874751856,1113.629299772744,600.2176290093525,353.5507361226247,244.5354648606994,247.23895565306253,176.56954581301818
680,2014-12-03,2014,49,0.19052499999997963,18.133997135416664,3.9209827256961702,0.5588517857142961,0.43446446428571334,0.22753402777778498,0.19783351648352174,0.21159256827731684,0.16487785714286018,67.69155325520833,60.702256519097226,34.899386286789024,26.807011225818453,29.88969689123045,22.87243475049603,29.923008661955603,64.81098846912221,37.43910940496867,26.5847129483364,30.521863797888834,23.365955768353178,0.3731875,336.6134201388889,175.6550174154953,1.148230654761905,1.1429403869047619,0.6333012731481481,0.527437139423077,0.5674901829481793,0.4189485148809524,734.6837996031745,619.8587316467622,361.7113629850012,242.50523885835855,251.16027529761493,180.99700865574113,368.3346860945073,627.2572340819626,384.75476553296386,243.00188365032335,254.27799462285523,186.4784370276357
681,2014-12-11,2014,50,0.08024999999997817,13.805310329861108,4.877040711803133,0.1353874999999789,0.46095196428570945,0.23998839285714743,0.18307115384615494,0.20990966386555035,0.1696503571428593,15.969653732638886,64.29008820312501,36.514745227761246,26.029182094446355,30.098320844457575,23.38931170882936,4.399011718749652,67.97243971044134,38.4464113546485,25.951303591460512,30.033915039974094,23.546359928075216,0.31245000000000034,121.72703124965653,181.77037076499886,0.34281875000000017,1.1635012202380952,0.6789835482804233,0.5155422676282051,0.56094618785014,0.4277635148809524,229.17022569427272,661.6580181050902,381.51758101847264,248.27553495112824,256.1252334266797,185.05085240572743,178.71269409024708,684.8278702688873,419.0912225911379,253.6518017077716,257.17817277812935,190.58356264235294
682,2014-12-19,2014,51,0.040875000000028194,1.2964761904761914,5.197641865082478,0.06056250000000318,0.41594696428571754,0.25399672619048236,0.17681033653846392,0.19462710084034077,0.17198723214286019,7.55089326016865,54.9861321217758,37.164927343061066,25.617794262009696,26.238304686952905,22.994515812872024,5.037341288442805,51.631330236235115,39.48466369150967,26.26176357266889,25.964771861869927,23.4487499820188,0.13583333333333347,66.61578621031745,56.52599208463002,0.2241416666666669,0.9918145535714287,0.7389835482804233,0.495734375,0.5202038909313726,0.4321851815476191,94.171408729987,581.7463802082647,398.59602871468076,254.94585985192185,237.88751750697853,186.59794305552896,119.14818142481444,528.2419959621225,432.63301879810996,263.6993430438693,236.5852718604067,194.48170707991488
683,2014-12-27,2014,52,0.04081250000001546,6.77652376302083,2.635835611975274,0.04084375000002183,0.25592821428572277,0.25575505952381644,0.173418990384623,0.18257121848739977,0.17555901785714695,4.036499976748511,31.45228335875496,35.873569885017076,26.133132802007022,24.006290296378967,23.140257859623016,3.916738738528876,14.511307102554417,36.9230655554174,26.700743749284243,22.86517457454316,23.65444485987096,0.3210416666666668,41.57118055555554,39.57579295052557,0.22843750000000013,0.613157261904762,0.7421696593915345,0.501933092948718,0.4927725183823529,0.44531494345238093,54.0934833829365,339.85631944437574,383.6579673720608,266.1818200549133,222.62668723737067,192.05375605156075,48.05089251757779,202.90830559783382,383.8461464736014,279.6525998707133,213.67577743557308,200.74861967647183
684,2015-01-04,2015,1,-0.013708333333340761,3.5018743248456747,0.06673736497082672,0.01355208333333735,0.06775083333333214,0.2578390542328053,0.16892580128205736,0.16000381652661552,0.17745818452381174,5.139199043933252,8.702836348724095,36.54349635596555,26.11343547610039,21.992431208461397,23.224230346505728,1.3512864884730504,3.3396476559055763,37.42579976660476,26.902249246042288,21.081089640129697,23.504325660025316,0.42194444444444423,52.1318576388889,34.919508340715566,0.3714930555555555,0.31289138888888895,0.7673301532186948,0.530075454059829,0.47340895629084967,0.46454788789682544,46.85151909722222,123.73185515866149,375.70439043202555,272.11139403995605,202.03611534194584,195.52887757933848,37.24765064562057,97.68933631127307,383.2308705056314,290.4295810721189,204.22447950559257,201.81348057805133
685,2015-01-12,2015,3,-0.059821428571410706,4.1956719990079385,-2.2422620287669695,-0.036764880952375734,0.01768154761905407,0.25699083994709326,0.1667733287545861,0.14047545518207685,0.17497932738095642,3.8487731619268066,5.915171321442349,37.468998588108406,26.492557948246294,20.832347853244308,23.406728705632712,-1.0877623318980714,2.1069987050129484,38.391127929496484,27.051973461930622,20.177935264838133,23.177732005263536,0.5830654761904762,68.25703125000004,24.95487141697606,0.5025049603174603,0.35486698412698425,0.8088212246472664,0.5825182196275945,0.4802314352824464,0.48403767361111116,60.19444444444447,70.0605773808837,392.9851051311347,281.7103142170012,203.30340058937813,198.94593799601523,29.937189878845814,67.54930711156922,397.7906129041426,302.13824370100684,203.14409335258105,202.43079103425015
686,2015-01-20,2015,4,-0.017781250000041382,16.419208767361106,26.27317263454504,-0.038801339285726044,-0.0019247023809498387,0.22547070105820113,0.17195938644688952,0.1322374037114855,0.1690145059523843,10.307440383184522,6.437951008942347,33.98043771812384,28.105971149368084,21.40732966237421,23.800080523589063,12.015455302889036,6.38622508956133,31.654459418211086,29.391958215870094,21.655082942789402,23.586040989018294,0.5309895833333332,71.21848958333331,158.71020523737252,0.5570275297619047,0.39857490079365077,0.7573459931657849,0.6544533157814407,0.48832870856676003,0.4936463045634921,69.73776041666667,59.958869047619054,349.1011622299001,293.88790903537733,208.6749845354566,196.5072554563327,91.83253832717429,62.93727400604395,322.15226197291133,319.37365747142917,216.83834338328765,202.14626737217753
687,2015-01-28,2015,5,0.015862499999968804,19.811640538194442,13.649617968752144,-0.0009593750000362888,-0.0069272023809617165,0.1337991732804211,0.17125746336996336,0.12817637429972203,0.1565790059523829,18.115424652777776,10.140983878485997,22.354423602575995,28.214655738043298,22.568183650323554,23.667487872547394,19.961395301648594,8.076620310295263,12.25597793914146,28.465758149096743,22.638643216482127,22.67353861575452,0.4242083333333331,175.92159722222218,104.84793524744185,0.47759895833333316,0.45624990079365074,0.5584437940917107,0.6645949824481073,0.4991375320961718,0.5032313045634921,123.57004340277774,81.82003124999999,229.64561921292477,293.88082169561477,225.17015508284223,195.8554179563327,131.7790702424072,72.60166263860631,148.6637831368528,290.6190645003784,232.87743050363397,199.2008775824087
688,2015-02-05,2015,6,-0.06173749999993561,1.8432717013888915,5.7484800347211635,-0.0229374999999834,-0.02743720238095193,0.0239196097883602,0.16900567765567914,0.121915161064431,0.14487300595238595,10.827456119791666,9.154333466159612,9.531552749952539,28.55086616997249,22.45555612913279,23.03099299060295,9.699049001736654,8.699149194844441,6.680805209864363,29.25086203913033,23.126955812223596,23.00311794908773,0.3330833333333332,52.62173611111112,53.705763580949196,0.3786458333333331,0.458658234126984,0.38175596340388007,0.6751783157814406,0.5154310369981325,0.5083979712301586,114.27166666666665,84.0301423611111,109.63090332888599,288.412182158069,229.73335156977032,196.7915755952216,79.27684941419552,75.42765676469105,92.29616189323389,291.6382007718017,242.22372526001672,199.1094539284859
689,2015-02-13,2015,7,0.022906249999948614,-12.911221896701388,-8.41881738281015,-0.019415624999993497,-0.020114285714294057,0.005295304232801199,0.17478211996336768,0.12513548669467997,0.14143488095238355,-5.533975097656248,5.8717142218501985,6.082083968606089,27.875683569478365,21.739185437496758,22.104195989734897,-1.3351686740444935,7.002038245288245,5.309716308919216,29.44404650928281,22.878124015312128,22.139478469921173,0.18093749999999997,-37.49010416666667,-12.629509035743581,0.2570104166666666,0.4104568452380951,0.3603948522927689,0.6729699824481075,0.5318797414799254,0.4986875545634921,7.565815972222225,66.10574999999999,68.06384507271315,292.24135884078555,230.85328256300093,193.79906170633268,20.538127272602807,65.9178532893992,71.37565895420734,298.8269162436387,248.96656253782996,193.30557988204265
690,2015-02-21,2015,8,0.10882142857144572,9.38140451388889,14.222488343253815,0.06586383928569717,0.01361428571427723,0.008469907407408704,0.1626991529304029,0.1365485119047642,0.13376059523809772,-1.7649086914062488,6.90886072482639,5.5905388779425085,24.91915648614503,22.55898351756212,19.80278213556823,2.9018354802218322,10.294988319692402,6.348099379080403,23.853223363678207,23.958660339425187,19.733454967937195,0.30333333333333334,127.67888144841268,126.67141249695325,0.24213541666666666,0.35451041666666655,0.35938188932980597,0.6198212644993895,0.5734973885387488,0.47768279265873015,45.09438864087301,77.99012003968251,68.72516176146384,266.2032746680139,243.48676047499907,183.8399386904597,57.020951730604835,86.26116150539465,65.25355247998004,243.99738154198482,260.2619499657753,182.10822407448413
